,gid,TL_cnt
289,다사58b23b,21
290,다사59a15b,38
291,다사59a16a,73
292,다사59a16b,140
293,다사59a17a,111
294,다사59a17b,72
295,다사59a18a,26
296,다사59a18b,59
297,다사59a19a,23
298,다사59a19b,60
299,다사59a20a,48
300,다사59a20b,68
301,다사59a21a,24
302,다사59a21b,33
303,다사59a22a,82
304,다사59a22b,49
305,다사59a23a,136
306,다사59a23b,88
307,다사59b14b,2
308,다사59b15a,48
309,다사59b15b,93
310,다사59b16a,98
311,다사59b16b,146
312,다사59b17a,24
313,다사59b17b,96
314,다사59b18a,87
315,다사59b18b,35
316,다사59b19a,64
317,다사59b19b,62
318,다사59b20a,32
319,다사59b20b,8
320,다사59b21a,76
321,다사59b21b,76
322,다사59b22a,229
323,다사59b22b,252
324,다사59b23a,269
325,다사59b23b,132
326,다사60a15a,43
327,다사60a15b,85
328,다사60a16a,95
329,다사60a16b,61
330,다사60a17a,55
331,다사60a17b,4
332,다사60a18a,48
333,다사60a18b,65
334,다사60a19a,76
335,다사60a19b,139
336,다사60a20a,82
337,다사60a20b,70
338,다사60a21a,61
339,다사60a21b,148
340,다사60a22a,99
341,다사60a22b,83
342,다사60a23a,182
343,다사60a23b,77
344,다사60b15a,32
345,다사60b15b,102
346,다사60b16a,117
347,다사60b16b,65
348,다사60b17a,18
349,다사60b17b,73
350,다사60b18a,28
351,다사60b18b,79
352,다사60b19a,86
353,다사60b19b,32
354,다사60b20a,16
355,다사60b20b,77
356,다사60b21a,105
357,다사60b21b,165
358,다사60b22a,76
359,다사60b23b,38
360,다사60b24a,1
361,다사61a15a,6
362,다사61a15b,84
363,다사61a16a,70
364,다사61a16b,48
365,다사61a17a,54
366,다사61a17b,36
367,다사61a18a,57
368,다사61a18b,83
369,다사61a19a,81
370,다사61a19b,26
371,다사61a20b,24
372,다사61a21a,116
373,다사61a21b,2
374,다사61b15b,1
375,다사61b16a,29
376,다사61b16b,55
377,다사61b17a,54
378,다사61b17b,44
379,다사61b18b,68
380,다사61b19a,8
381,다사61b19b,48
382,다사61b20a,66
383,다사61b21a,49
384,다사61b21b,110
385,다사62a16b,91
386,다사62a17a,121
387,다사62a17b,57
388,다사62a18a,16
389,다사62a18b,12
390,다사62a20a,12
391,다사62a20b,28
392,다사62a21a,11
393,다사62a21b,35
394,다사62b16b,81
395,다사62b17a,100
396,다사62b17b,45
397,다사62b18a,68
398,다사62b18b,53
399,다사62b20b,29
400,다사62b21a,62
401,다사62b21b,56
402,다사63a18a,8
403,다사63a18b,24
404,다사63a21a,1
405,다사63a21b,39
406,다사63a22a,5
407,다사63b21b,2
